,parcelid,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,fips,yearbuilt,taxvaluedollarcnt,taxamount,propertylandusetypeid
23749,10735396,2.0,3.0,2381.0,6037.0,1963.0,316427.0,3976.57,261.0
23750,12453299,1.0,2.0,1250.0,6037.0,1935.0,257332.0,3235.84,261.0
23751,17058806,1.0,3.0,1026.0,6111.0,1957.0,43393.0,1131.64,261.0
23752,12145831,2.0,3.0,1301.0,6037.0,1951.0,923877.0,10647.15,261.0
23753,12069754,2.0,3.0,2034.0,6037.0,1926.0,779638.0,8584.42,261.0
23754,14205198,2.5,4.0,1921.0,6059.0,1993.0,713583.0,7718.98,261.0
23755,11298283,3.0,3.0,2449.0,6037.0,1986.0,163167.0,2762.1,261.0
23756,17141894,2.0,3.0,1292.0,6111.0,1978.0,455184.0,4922.24,261.0
23757,12183766,1.0,2.0,1066.0,6037.0,1910.0,210618.0,2586.86,261.0
23758,11948787,2.0,2.0,1673.0,6037.0,1948.0,801088.0,9918.15,261.0
23759,12166787,1.0,2.0,1122.0,6037.0,1947.0,266171.0,3427.85,261.0
23760,14303562,3.5,6.0,3382.0,6059.0,1997.0,1301000.0,14763.6,261.0
23761,14383864,2.0,3.0,1240.0,6059.0,1971.0,208040.0,2162.32,261.0
23762,12236109,1.0,3.0,672.0,6037.0,1924.0,228190.0,3039.68,261.0
23763,10906771,3.0,3.0,1660.0,6037.0,1959.0,264608.0,3252.6,261.0
23764,13844552,1.0,2.0,1140.0,6059.0,1928.0,410000.0,4843.9,261.0
23765,14314763,5.5,5.0,4686.0,6059.0,1971.0,1454485.0,15539.46,261.0
23766,12708971,2.0,3.0,1979.0,6037.0,1960.0,1423859.0,15987.81,261.0
23767,14294625,2.0,4.0,1546.0,6059.0,1966.0,584420.0,6407.6,261.0
23768,14303750,2.5,4.0,2206.0,6059.0,1999.0,800017.0,10544.02,261.0
23769,14145059,4.0,6.0,2923.0,6059.0,1964.0,772000.0,8709.1,261.0
23770,11188906,3.0,4.0,2287.0,6037.0,1989.0,192440.0,3376.61,261.0
23771,12684546,1.0,2.0,1435.0,6037.0,1953.0,659912.0,7622.75,261.0
23772,12818109,2.0,2.0,1191.0,6037.0,1954.0,148804.0,1970.15,261.0
23773,14367363,2.5,4.0,1796.0,6059.0,1996.0,467972.0,5610.26,261.0
23774,14504319,2.0,3.0,1790.0,6059.0,1977.0,312923.0,3243.0,261.0
23775,11016608,2.0,4.0,1782.0,6037.0,1959.0,124808.0,1644.09,261.0
23776,12436728,2.0,4.0,2032.0,6037.0,1963.0,613736.0,16485.31,261.0
23777,13018604,2.0,4.0,1435.0,6037.0,1953.0,377672.0,4677.23,261.0
23778,12403257,3.0,5.0,2289.0,6037.0,1971.0,788000.0,8834.52,261.0
23779,13101320,3.0,3.0,2275.0,6037.0,1980.0,570838.0,6750.12,261.0
23780,14496163,2.0,3.0,1534.0,6059.0,1986.0,444179.0,6171.48,261.0
23781,11626275,2.0,3.0,1978.0,6037.0,1925.0,574806.0,6703.99,261.0
23782,14073259,1.5,2.0,970.0,6059.0,1973.0,366121.0,4281.84,261.0
23783,14496709,3.0,4.0,2246.0,6059.0,1987.0,332916.0,4417.82,261.0
23784,14143128,3.0,4.0,2728.0,6059.0,1983.0,369262.0,4270.56,261.0
23785,14206944,4.5,5.0,4354.0,6059.0,1998.0,1436899.0,15194.38,261.0
23786,17137676,2.0,4.0,1358.0,6111.0,1962.0,54779.0,599.96,261.0
23787,14074056,2.0,4.0,1810.0,6059.0,1965.0,312123.0,3580.28,261.0
23788,11757347,3.0,4.0,2583.0,6037.0,1919.0,746817.0,9160.06,261.0
23789,12962372,1.0,3.0,1076.0,6037.0,1947.0,519000.0,6135.88,261.0
23790,12221385,4.0,8.0,3136.0,6037.0,1924.0,113485.0,1775.83,261.0
23791,14040930,2.0,3.0,1309.0,6059.0,1962.0,593921.0,6730.9,261.0
23792,11757206,1.0,3.0,2087.0,6037.0,1920.0,584807.0,7209.79,261.0
23793,14401753,3.0,3.0,1880.0,6059.0,2011.0,1418474.0,15298.72,261.0
23794,17283524,2.0,3.0,1482.0,6111.0,1969.0,244161.0,2597.44,261.0
23795,14207326,3.0,4.0,2824.0,6059.0,1998.0,620304.0,7927.78,261.0
23796,12409747,1.0,2.0,913.0,6037.0,1955.0,283501.0,3501.95,261.0
23797,11668597,6.0,5.0,5385.0,6037.0,2012.0,4349245.0,52141.18,261.0
23798,13835609,2.0,2.0,2153.0,6059.0,1955.0,742000.0,8551.4,261.0
23799,17059947,2.0,4.0,2356.0,6111.0,1959.0,654564.0,7669.9,261.0
23800,17244476,1.5,4.0,1226.0,6111.0,1961.0,266296.0,3312.66,261.0
23801,11914056,1.0,2.0,1144.0,6037.0,1946.0,537022.0,7204.94,261.0
23802,11344895,3.0,4.0,2214.0,6037.0,1988.0,432902.0,6618.88,261.0
23803,10917939,4.0,3.0,2858.0,6037.0,1960.0,275231.0,3586.97,261.0
23804,13896387,3.0,3.0,1694.0,6059.0,1930.0,975521.0,11397.98,261.0
23805,14309189,2.5,4.0,1896.0,6059.0,1966.0,70225.0,811.7,261.0
23806,13083605,2.0,3.0,1568.0,6037.0,1987.0,261273.0,3419.88,261.0
23807,12688345,4.0,4.0,3562.0,6037.0,1976.0,1450241.0,17209.33,261.0
23808,14040109,2.0,3.0,1300.0,6059.0,1962.0,129781.0,1665.72,261.0
23809,12232150,2.0,3.0,1106.0,6037.0,1922.0,286700.0,3694.18,261.0
23810,12559425,1.0,2.0,970.0,6037.0,1910.0,284270.0,3519.74,261.0
23811,14084649,3.0,4.0,2228.0,6059.0,1972.0,347986.0,4395.04,261.0
23812,13075144,3.0,4.0,2544.0,6037.0,1981.0,430083.0,5151.68,261.0
23813,12424243,3.0,4.0,2024.0,6037.0,1967.0,363200.0,4222.81,261.0
23814,14239097,1.5,2.0,1167.0,6059.0,1977.0,239596.0,2749.56,261.0
23815,12933380,3.0,3.0,2039.0,6037.0,1977.0,344458.0,4429.3,261.0
23816,14015551,1.0,3.0,1167.0,6059.0,1953.0,326813.0,3867.2,261.0
23817,17227729,2.5,4.0,2405.0,6111.0,1980.0,541015.0,6352.62,261.0
23818,14530935,2.0,2.0,1250.0,6059.0,1962.0,362556.0,3685.1,261.0
23819,14278102,4.0,3.0,2950.0,6059.0,1977.0,3616013.0,38299.46,261.0
23820,14158102,2.0,3.0,1598.0,6059.0,1966.0,596000.0,6826.66,261.0
23821,17100763,2.0,4.0,1551.0,6111.0,1974.0,182048.0,2035.82,261.0
23822,14016703,1.0,3.0,1045.0,6059.0,1959.0,429000.0,5071.54,261.0
23823,14048759,2.0,4.0,1172.0,6059.0,1964.0,658000.0,7505.86,261.0
23824,13849865,2.0,3.0,1826.0,6059.0,1955.0,588845.0,6516.4,261.0
23825,17204942,4.5,5.0,3962.0,6111.0,2007.0,811694.0,14324.74,261.0
23826,11673525,2.0,3.0,2446.0,6037.0,2003.0,406186.0,5236.52,261.0
23827,14364039,2.5,4.0,2220.0,6059.0,1986.0,584420.0,6040.46,261.0
23828,11248986,2.0,3.0,1468.0,6037.0,1984.0,98355.0,1270.3,261.0
23829,14069326,2.5,5.0,2209.0,6059.0,1968.0,418262.0,4767.14,261.0
23830,14017731,2.0,3.0,1628.0,6059.0,1975.0,430496.0,5010.9,261.0
23831,13890454,2.0,3.0,1332.0,6059.0,1953.0,1589545.0,16956.98,261.0
23832,12927388,2.0,4.0,2275.0,6037.0,1906.0,160946.0,2254.34,261.0
23833,14050463,2.0,4.0,1851.0,6059.0,1972.0,479908.0,5491.76,261.0
23834,10835118,1.0,3.0,1184.0,6037.0,1951.0,343472.0,4223.83,261.0
23835,12017232,1.0,2.0,1146.0,6037.0,1930.0,196000.0,2943.47,261.0
23836,17104993,2.5,3.0,2142.0,6111.0,1980.0,1449745.0,15617.5,261.0
23837,12429424,2.0,3.0,1527.0,6037.0,1961.0,455000.0,5275.67,261.0
23838,13030078,2.0,4.0,1340.0,6037.0,1954.0,372791.0,4517.51,261.0
23839,14271288,2.0,3.0,1320.0,6059.0,1965.0,359309.0,4423.44,261.0
23840,11236812,2.0,3.0,1825.0,6037.0,1998.0,216425.0,4163.14,261.0
23841,12797761,1.0,3.0,1118.0,6037.0,1951.0,449000.0,5409.28,261.0
23842,14146922,2.0,3.0,1520.0,6059.0,1955.0,634190.0,7140.42,261.0
23843,14300778,2.0,4.0,1575.0,6059.0,1971.0,70231.0,814.66,261.0
23844,14202052,3.0,3.0,2518.0,6059.0,1989.0,474779.0,5798.52,261.0
23845,11621636,4.0,5.0,4542.0,6037.0,1933.0,2427388.0,29219.38,261.0
23846,11511706,2.0,2.0,1220.0,6037.0,1959.0,608791.0,6655.77,261.0
23847,13943582,2.0,3.0,1214.0,6059.0,1959.0,52240.0,1177.96,261.0
23848,14146293,2.5,3.0,1520.0,6059.0,1976.0,340910.0,4053.9,261.0
23849,12424733,3.0,5.0,2289.0,6037.0,1969.0,195051.0,2414.57,261.0
23850,12175634,3.0,4.0,3015.0,6037.0,1966.0,874037.0,10035.44,261.0
23851,14415015,3.0,4.0,3163.0,6059.0,1986.0,559790.0,5683.4,261.0
23852,12462145,2.0,2.0,1549.0,6037.0,1942.0,442000.0,5384.39,261.0
23853,14229735,2.0,4.0,2116.0,6059.0,1963.0,456340.0,4989.6,261.0
23854,12116974,2.0,2.0,1835.0,6037.0,1942.0,78856.0,1273.1,261.0
23855,14147992,2.5,3.0,2039.0,6059.0,1956.0,93030.0,1278.26,261.0
23856,11131770,3.0,5.0,2443.0,6037.0,1995.0,650000.0,8981.5,261.0
23857,11090635,3.0,4.0,3045.0,6037.0,1967.0,638531.0,7967.47,261.0
23858,12804997,1.0,3.0,1129.0,6037.0,1949.0,366591.0,4583.63,261.0
23859,14281526,2.0,4.0,1368.0,6059.0,1954.0,907441.0,10104.46,261.0
23860,11284796,2.0,3.0,1288.0,6037.0,1956.0,90868.0,1862.45,261.0
23861,14046928,3.0,5.0,2475.0,6059.0,1969.0,424507.0,4888.9,261.0
23862,11672201,5.0,5.0,5543.0,6037.0,1995.0,2730440.0,32905.33,261.0
23863,14192596,2.0,3.0,1511.0,6059.0,1971.0,560227.0,6514.92,261.0
23864,11189109,2.0,3.0,1681.0,6037.0,1990.0,237136.0,3867.98,261.0
23865,11536850,3.0,3.0,2970.0,6037.0,2008.0,1908214.0,22846.61,261.0
23866,10867446,6.0,6.0,4332.0,6037.0,1950.0,2821830.0,33984.6,261.0
23867,12148372,2.0,3.0,1526.0,6037.0,1948.0,689900.0,7602.45,261.0
23868,17187423,2.0,3.0,2038.0,6111.0,1983.0,303469.0,3327.38,261.0
23869,12655995,3.0,3.0,2197.0,6037.0,1992.0,458598.0,5536.32,261.0
23870,10812367,5.0,5.0,4077.0,6037.0,1959.0,823985.0,10227.55,261.0
23871,10910021,2.0,3.0,1723.0,6037.0,1939.0,865796.0,10391.23,261.0
23872,10813165,3.0,4.0,2450.0,6037.0,1975.0,439100.0,5661.25,261.0
23873,12172950,1.0,2.0,864.0,6037.0,1924.0,400488.0,4814.33,261.0
23874,17138537,2.0,3.0,1908.0,6111.0,1973.0,619000.0,6592.34,261.0
23875,12436658,3.0,4.0,2089.0,6037.0,1963.0,117573.0,1579.63,261.0
23876,12260115,2.0,4.0,1820.0,6037.0,1948.0,218751.0,3164.65,261.0
23877,12347241,2.0,4.0,1544.0,6037.0,1949.0,213025.0,2806.43,261.0
23878,11741795,2.0,2.0,1670.0,6037.0,1937.0,648990.0,7861.88,261.0
23879,12429810,2.0,4.0,1430.0,6037.0,1955.0,580722.0,7065.92,261.0
23880,12175956,2.0,4.0,1287.0,6037.0,1960.0,208268.0,2698.72,261.0
23881,11873735,3.0,3.0,1818.0,6037.0,2007.0,313182.0,3884.16,261.0
23882,12221905,1.0,3.0,1062.0,6037.0,1926.0,35574.0,556.42,261.0
23883,12488888,1.0,2.0,1082.0,6037.0,1950.0,62486.0,901.06,261.0
23884,17245386,2.0,3.0,1205.0,6111.0,1964.0,156638.0,2062.32,261.0
23885,10844472,2.0,3.0,1277.0,6037.0,1955.0,83832.0,1137.27,261.0
23886,12149473,1.0,2.0,832.0,6037.0,1948.0,61094.0,767.81,261.0
23887,12433470,2.0,4.0,1311.0,6037.0,1929.0,55558.0,1019.61,261.0
23888,12424568,3.0,4.0,3045.0,6037.0,1973.0,181440.0,2306.73,261.0
23889,12274251,1.0,3.0,962.0,6037.0,1939.0,264059.0,4699.89,261.0
23890,17159588,2.0,4.0,1587.0,6111.0,1959.0,463000.0,5517.56,261.0
23891,17142286,2.5,4.0,2122.0,6111.0,1978.0,325117.0,3471.06,261.0
23892,17194619,4.5,4.0,4425.0,6111.0,2011.0,1584361.0,17094.22,261.0
23893,11639841,8.0,5.0,5816.0,6037.0,1982.0,2545289.0,29727.71,261.0
23894,11857450,2.0,3.0,1535.0,6037.0,1960.0,324574.0,4376.89,261.0
23895,10836438,2.0,2.0,1304.0,6037.0,1949.0,78853.0,997.38,261.0
23896,12492677,2.0,3.0,1573.0,6037.0,1954.0,586000.0,7140.4,261.0
23897,12244836,1.0,3.0,1054.0,6037.0,1947.0,55659.0,959.61,261.0
23898,17138142,2.0,3.0,1334.0,6111.0,1964.0,538468.0,5736.52,261.0
23899,10811990,3.0,5.0,3034.0,6037.0,1972.0,1177488.0,14298.66,261.0
23900,12441368,1.0,2.0,862.0,6037.0,1943.0,227112.0,2794.94,261.0
23901,10796075,3.0,3.0,1800.0,6037.0,1961.0,127870.0,1701.09,261.0
23902,12594378,2.0,4.0,1353.0,6037.0,1959.0,64811.0,1047.41,261.0
23903,17229805,2.0,4.0,1729.0,6111.0,1968.0,346318.0,4165.2,261.0
23904,10895985,4.0,4.0,2218.0,6037.0,1953.0,460903.0,5747.7,261.0
23905,12097760,2.0,4.0,4364.0,6037.0,1909.0,1488501.0,17193.44,261.0
23906,12419410,2.0,3.0,1032.0,6037.0,1947.0,324675.0,3907.86,261.0
23907,10773831,2.0,3.0,1311.0,6037.0,1951.0,438977.0,5378.06,261.0
23908,10917401,3.0,3.0,2346.0,6037.0,1953.0,1020881.0,12486.39,261.0
23909,17227761,2.5,3.0,2426.0,6111.0,1953.0,512959.0,5885.34,261.0
23910,11890500,1.0,2.0,986.0,6037.0,1946.0,815500.0,9434.02,261.0
23911,12437330,3.0,4.0,2314.0,6037.0,1964.0,375993.0,4571.52,261.0
23912,10836733,2.0,3.0,1346.0,6037.0,1952.0,456661.0,8607.18,261.0
23913,10840148,1.0,2.0,777.0,6037.0,1947.0,142961.0,1740.43,261.0
23914,12205642,2.0,2.0,1231.0,6037.0,1929.0,33702.0,480.13,261.0
23915,11947324,2.0,3.0,3252.0,6037.0,1929.0,1440048.0,19533.8,261.0
23916,12144648,4.0,4.0,3649.0,6037.0,1941.0,1769813.0,20082.19,261.0
23917,12462664,2.0,2.0,1404.0,6037.0,1938.0,650000.0,7703.24,261.0
23918,12386695,3.0,4.0,2174.0,6037.0,1951.0,611000.0,7466.09,261.0
23919,10936130,1.0,2.0,827.0,6037.0,1940.0,134080.0,1480.44,261.0
23920,11647258,2.0,3.0,1872.0,6037.0,1947.0,1664367.0,20105.3,261.0
23921,17051429,4.5,4.0,3469.0,6111.0,1961.0,1210911.0,13390.28,261.0
23922,17168642,2.0,3.0,1252.0,6111.0,1959.0,338020.0,3839.78,261.0
23923,10849956,1.0,2.0,872.0,6037.0,1949.0,402597.0,4971.86,261.0
23924,10876932,2.0,3.0,1044.0,6037.0,1954.0,441551.0,5357.57,261.0
23925,10926458,2.0,3.0,1588.0,6037.0,1951.0,104951.0,1323.82,261.0
23926,12145114,2.0,3.0,1720.0,6037.0,1941.0,1102842.0,16098.14,261.0
23927,10839244,2.0,3.0,1392.0,6037.0,1959.0,395946.0,4862.95,261.0
23928,12251635,1.0,3.0,1152.0,6037.0,1952.0,166409.0,2180.67,261.0
23929,10839223,2.0,3.0,1961.0,6037.0,1940.0,104334.0,1468.02,261.0
23930,12130057,3.0,3.0,2434.0,6037.0,1953.0,196234.0,2683.37,261.0
23931,11940447,1.0,2.0,875.0,6037.0,1923.0,112508.0,1355.51,261.0
23932,11673119,2.0,4.0,2718.0,6037.0,1973.0,1499000.0,18595.29,261.0
23933,12642474,2.0,4.0,1624.0,6037.0,1973.0,496412.0,6146.53,261.0
23934,17178955,3.0,4.0,1818.0,6111.0,2005.0,419908.0,5201.22,261.0
23935,10810299,4.0,5.0,3899.0,6037.0,2001.0,1111000.0,13645.42,261.0
23936,11680908,2.0,3.0,1768.0,6037.0,1964.0,543981.0,6358.66,261.0
23937,12607217,3.0,4.0,2337.0,6037.0,1963.0,885000.0,10174.74,261.0
23938,10869527,7.0,7.0,7324.0,6037.0,1989.0,3345000.0,40454.44,261.0
23939,17266314,2.0,3.0,1172.0,6111.0,1966.0,310709.0,3296.9,261.0
23940,10810010,2.0,3.0,1799.0,6037.0,1976.0,464594.0,5766.11,261.0
23941,11772228,2.0,2.0,894.0,6037.0,1904.0,146100.0,1891.22,261.0
23942,17150330,3.0,4.0,2166.0,6111.0,1999.0,321108.0,3757.62,261.0
23943,10760286,2.0,4.0,2004.0,6037.0,1971.0,124757.0,1603.67,261.0
23944,12250235,2.0,3.0,1280.0,6037.0,1954.0,364080.0,4492.71,261.0
23945,12153298,3.0,4.0,2130.0,6037.0,1949.0,1222000.0,14855.11,261.0
23946,12605807,3.0,4.0,2045.0,6037.0,1967.0,72435.0,1364.25,261.0
23947,10909391,4.0,5.0,2235.0,6037.0,1952.0,1094559.0,13217.48,261.0
23948,17054535,3.0,3.0,3206.0,6111.0,1990.0,1287992.0,14214.96,261.0
23949,10864294,2.0,2.0,1506.0,6037.0,1946.0,742727.0,9117.91,261.0
23950,11861017,2.0,4.0,1197.0,6037.0,1961.0,261538.0,3486.99,261.0
23951,10765529,3.0,3.0,2235.0,6037.0,2000.0,543158.0,6664.6,261.0
23952,12098199,1.0,3.0,1909.0,6037.0,1925.0,933715.0,10736.46,261.0
23953,17091780,2.5,4.0,2075.0,6111.0,1968.0,209978.0,2307.74,261.0
23954,12168455,2.0,3.0,1732.0,6037.0,1957.0,670596.0,7887.34,261.0
23955,10809200,2.0,3.0,1488.0,6037.0,1955.0,413803.0,5196.63,261.0
23956,12409289,1.0,3.0,1023.0,6037.0,1956.0,135208.0,1801.03,261.0
23957,17280705,1.0,3.0,979.0,6111.0,1960.0,494000.0,5208.88,261.0
23958,17136940,3.0,3.0,2143.0,6111.0,1976.0,290160.0,3095.96,261.0
23959,17237594,2.5,4.0,2828.0,6111.0,2000.0,625000.0,7143.64,261.0
23960,11667129,3.0,3.0,2116.0,6037.0,1948.0,2988450.0,35742.63,261.0
23961,11709024,4.0,4.0,2373.0,6037.0,1937.0,177884.0,2261.61,261.0
23962,12196113,1.0,3.0,1200.0,6037.0,1925.0,215365.0,2680.37,261.0
23963,12584323,2.0,4.0,2190.0,6037.0,1977.0,150590.0,2504.57,261.0
23964,10933754,2.0,3.0,2089.0,6037.0,1935.0,723285.0,8856.23,261.0
23965,12413420,2.0,3.0,1461.0,6037.0,1968.0,141547.0,1876.8,261.0
23966,12155725,3.0,3.0,2379.0,6037.0,1952.0,1110969.0,12924.96,261.0
23967,12169492,3.0,4.0,2233.0,6037.0,1923.0,1218299.0,14137.65,261.0
23968,12179155,2.0,2.0,1428.0,6037.0,1964.0,296840.0,3725.72,261.0
23969,12283628,1.0,2.0,865.0,6037.0,1940.0,37851.0,847.45,261.0
23970,17054604,2.0,3.0,1744.0,6111.0,1950.0,670944.0,8938.36,261.0
23971,10927299,1.0,2.0,1056.0,6037.0,1941.0,114127.0,1404.07,261.0
23972,10935173,4.0,3.0,2722.0,6037.0,1930.0,1908669.0,22958.2,261.0
23973,10939640,3.0,5.0,2550.0,6037.0,1944.0,470612.0,5224.42,261.0
23974,12154549,6.0,4.0,3802.0,6037.0,1939.0,1962336.0,21839.34,261.0
23975,12609225,2.0,4.0,2256.0,6037.0,1972.0,210736.0,2592.97,261.0
23976,11645311,8.0,7.0,9368.0,6037.0,1928.0,15533020.0,214289.27,261.0
23977,12400388,3.0,3.0,2362.0,6037.0,1951.0,308834.0,3882.86,261.0
23978,10865772,4.0,3.0,3228.0,6037.0,1957.0,219910.0,2890.64,261.0
23979,12481294,1.0,3.0,1021.0,6037.0,1944.0,59795.0,993.42,261.0
23980,17057084,1.0,2.0,1690.0,6111.0,1950.0,448484.0,4791.52,261.0
23981,10758405,3.0,4.0,2626.0,6037.0,1956.0,913724.0,11218.42,261.0
23982,11617168,3.0,4.0,2696.0,6037.0,1940.0,539950.0,6653.53,261.0
23983,10809695,2.0,3.0,1263.0,6037.0,1954.0,553000.0,6785.8,261.0
23984,10881903,2.0,3.0,1292.0,6037.0,1949.0,105635.0,1317.6,261.0
23985,12155164,3.0,4.0,3634.0,6037.0,1950.0,2295000.0,26471.38,261.0
23986,12266073,1.0,4.0,1288.0,6037.0,1953.0,164190.0,2430.32,261.0
23987,12482082,2.0,3.0,2165.0,6037.0,1950.0,457066.0,5418.53,261.0
23988,12331759,3.0,4.0,3007.0,6037.0,1941.0,469962.0,5874.09,261.0
23989,10880878,1.0,1.0,650.0,6037.0,1946.0,400000.0,4892.14,261.0
23990,11903443,2.0,4.0,1698.0,6037.0,1926.0,60860.0,1106.01,261.0
23991,17248464,2.0,3.0,1632.0,6111.0,1965.0,403190.0,4708.28,261.0
23992,11882422,2.0,3.0,2111.0,6037.0,1911.0,128382.0,2231.02,261.0
23993,14301646,2.5,4.0,1898.0,6059.0,1974.0,101510.0,1198.8,261.0
23994,13088996,2.0,3.0,1692.0,6037.0,1977.0,520822.0,7148.09,261.0
23995,11338016,4.0,3.0,2853.0,6037.0,2005.0,360000.0,4569.73,261.0
23996,14294495,2.0,3.0,1128.0,6059.0,1965.0,673097.0,7411.78,261.0
23997,11050618,2.0,4.0,3238.0,6037.0,1932.0,330182.0,4229.66,261.0
23998,11520101,1.0,3.0,1128.0,6037.0,1924.0,67475.0,1554.85,261.0
23999,13084538,1.0,3.0,1000.0,6037.0,1958.0,115421.0,1685.77,261.0
24000,14292531,2.5,3.0,1720.0,6059.0,1998.0,518671.0,5880.04,261.0
24001,11325798,1.0,2.0,1112.0,6037.0,1965.0,305481.0,3649.44,261.0
24002,11324859,3.0,4.0,3708.0,6037.0,2005.0,310023.0,7107.93,261.0
24003,11322985,2.0,3.0,1370.0,6037.0,1986.0,300303.0,3803.19,261.0
24004,12831164,1.0,2.0,1416.0,6037.0,1947.0,405000.0,4978.93,261.0
24005,11322232,3.0,4.0,2570.0,6037.0,2010.0,323632.0,8013.83,261.0
24006,13850677,2.0,2.0,1883.0,6059.0,1955.0,78965.0,1204.64,261.0
24007,13850715,2.0,3.0,1465.0,6059.0,1956.0,77960.0,1117.56,261.0
24008,13099917,2.0,3.0,1468.0,6037.0,1979.0,329493.0,3986.76,261.0
24009,11321238,4.0,6.0,3529.0,6037.0,2005.0,408000.0,5931.94,261.0
24010,12840701,2.0,4.0,1357.0,6037.0,1962.0,329519.0,3958.63,261.0
24011,14306026,3.5,3.0,3730.0,6059.0,2009.0,493884.0,5091.62,261.0
24012,11503316,2.0,4.0,2017.0,6037.0,1960.0,121110.0,1509.91,261.0
24013,14473023,3.0,3.0,2085.0,6059.0,1966.0,647208.0,6615.28,261.0
24014,11350134,3.0,4.0,2326.0,6037.0,2000.0,345323.0,6541.94,261.0
24015,11349783,3.0,3.0,2895.0,6037.0,1994.0,149515.0,2186.79,261.0
24016,14474281,2.0,3.0,1320.0,6059.0,1968.0,86065.0,833.38,261.0
24017,11056651,2.0,4.0,1550.0,6037.0,1957.0,408009.0,5088.23,261.0
24018,12031924,3.0,4.0,3033.0,6037.0,2008.0,694055.0,8630.83,261.0
24019,12853515,2.0,4.0,1858.0,6037.0,1977.0,460235.0,5799.14,261.0
24020,14308854,2.0,3.0,1684.0,6059.0,1965.0,776651.0,1125.66,261.0
24021,11345694,3.0,4.0,2531.0,6037.0,1999.0,539747.0,7367.97,261.0
24022,13082509,1.0,2.0,1064.0,6037.0,1946.0,325000.0,278.67,261.0
24023,13083125,2.0,3.0,1272.0,6037.0,1964.0,327118.0,4136.45,261.0
24024,14482350,3.0,5.0,2354.0,6059.0,1993.0,818072.0,8447.96,261.0
24025,14276386,4.0,4.0,3790.0,6059.0,1953.0,2986828.0,31622.32,261.0
24026,14275072,2.5,2.0,1262.0,6059.0,1986.0,595431.0,6687.2,261.0
24027,13884595,1.0,2.0,864.0,6059.0,1950.0,341197.0,3871.94,261.0
24028,12811535,3.0,5.0,2014.0,6037.0,1973.0,275855.0,3448.81,261.0
24029,14243221,3.0,3.0,3261.0,6059.0,1968.0,735262.0,7980.22,261.0
24030,12810701,2.0,3.0,1602.0,6037.0,1977.0,279960.0,3429.11,261.0
24031,14503679,3.0,4.0,1882.0,6059.0,1977.0,296741.0,3004.14,261.0
24032,10720486,1.0,4.0,1402.0,6037.0,1949.0,47163.0,678.24,261.0
24033,14500900,3.5,2.0,2305.0,6059.0,1995.0,134881.0,1097.56,261.0
24034,12807123,3.0,5.0,1647.0,6037.0,1954.0,360910.0,4646.35,261.0
24035,11537653,3.0,4.0,2698.0,6037.0,1920.0,1774016.0,21334.76,261.0
24036,11588642,3.0,4.0,1888.0,6037.0,1906.0,821064.0,9893.51,261.0
24037,14231909,2.0,3.0,1531.0,6059.0,1976.0,452517.0,5022.42,261.0
24038,13877616,2.5,3.0,2244.0,6059.0,1954.0,102978.0,1418.7,261.0
24039,11312045,2.0,3.0,1539.0,6037.0,1989.0,114486.0,2148.61,261.0
24040,12830371,2.0,3.0,2054.0,6037.0,1963.0,469098.0,5848.93,261.0
24041,12827917,2.0,3.0,1225.0,6037.0,1956.0,287941.0,3460.71,261.0
24042,12826844,2.0,4.0,1538.0,6037.0,1955.0,78030.0,1303.56,261.0
24043,11607104,2.0,3.0,1849.0,6037.0,1928.0,1303752.0,15769.64,261.0
24044,14271291,2.0,3.0,1320.0,6059.0,1965.0,169745.0,2360.38,261.0
24045,14270470,2.5,3.0,1240.0,6059.0,1964.0,424568.0,5108.38,261.0
24046,14269921,2.0,3.0,1656.0,6059.0,1968.0,235006.0,3045.34,261.0
24047,14259885,2.0,3.0,1260.0,6059.0,1928.0,453470.0,5329.32,261.0
24048,11081862,2.0,4.0,1716.0,6037.0,1962.0,355696.0,4393.19,261.0
24049,12824622,2.0,2.0,1344.0,6037.0,1960.0,244336.0,3072.83,261.0
24050,11314744,2.0,4.0,1246.0,6037.0,1957.0,117067.0,2086.65,261.0
24051,12696128,4.0,4.0,3058.0,6037.0,1941.0,1284876.0,14377.6,261.0
24052,14255278,2.5,4.0,2090.0,6059.0,1968.0,100457.0,1456.98,261.0
24053,13869934,1.0,3.0,1588.0,6059.0,1952.0,490512.0,5584.02,261.0
24054,12001364,2.0,2.0,1352.0,6037.0,1923.0,2817318.0,33846.68,261.0
24055,11389808,2.0,3.0,1416.0,6037.0,1929.0,578692.0,7256.8,261.0
24056,14230652,2.0,3.0,1431.0,6059.0,1961.0,305591.0,3431.62,261.0
24057,13061039,2.0,4.0,2075.0,6037.0,1966.0,313385.0,4092.34,261.0
24058,14405440,2.0,3.0,1368.0,6059.0,1972.0,755451.0,8483.18,261.0
24059,12961675,2.0,2.0,1340.0,6037.0,1950.0,533000.0,6978.87,261.0
24060,14402622,2.5,3.0,2635.0,6059.0,1978.0,1087565.0,12810.1,261.0
24061,12684440,2.0,3.0,1525.0,6037.0,1956.0,488169.0,5652.85,261.0
24062,11099747,2.0,4.0,1640.0,6037.0,1960.0,534051.0,6574.04,261.0
24063,14396214,4.0,4.0,3054.0,6059.0,2006.0,1167537.0,11833.36,261.0
24064,11447487,1.0,3.0,1112.0,6037.0,1953.0,336438.0,4012.67,261.0
